;codigo_ibge;codigo;municipio;uf;codigo_uf;capital;latitude;longitude;UTI adulto I;UTI adulto II;UTI adulto III;UTI coronariana tipo II -UCO tipo II;UTI coronariana tipo III - UCO tipo III;UTI de Queimados;UTI pediátrica I;UTI pediátrica II;UTI pediátrica III;Unidade isolamento;Total
227;4118204.0;411820;Paranaguá;PR;41;0.0;-25.5161;-48.5225;8;10;0;0;0;0;0;0;0;7;25
228;4312401.0;431240;Montenegro;RS;43;0.0;-29.6824;-51.4679;0;19;0;0;0;0;0;0;0;6;25
229;2905701.0;290570;Camaçari;BA;29;0.0;-12.6996;-38.3263;10;8;0;0;0;0;0;0;0;7;25
230;5107925.0;510792;Sorriso;MT;51;0.0;-12.5425;-55.7211;10;10;0;0;0;0;1;0;0;4;25
231;2900702.0;290070;Alagoinhas;BA;29;0.0;-12.1335;-38.4208;0;18;0;0;0;0;0;0;0;7;25
232;3530805.0;353080;Mogi Mirim;SP;35;0.0;-22.4332;-46.9532;6;10;2;0;0;0;0;0;0;7;25
233;3527108.0;352710;Lins;SP;35;0.0;-21.6718;-49.7526;0;23;0;0;0;0;0;0;0;2;25
234;3552809.0;355280;Taboão da Serra;SP;35;0.0;-23.6019;-46.7526;8;10;0;0;0;0;0;5;0;2;25
235;5219308.0;521930;Santa Helena de Goiás;GO;52;0.0;-17.8115;-50.5977;0;10;0;0;0;0;0;10;0;5;25
236;3530706.0;353070;Mogi Guaçu;SP;35;0.0;-22.3675;-46.9428;0;22;0;0;0;0;0;0;0;2;24
237;4322400.0;432240;Uruguaiana;RS;43;0.0;-29.7614;-57.0853;0;20;0;0;0;0;0;0;0;4;24
238;3552403.0;355240;Sumaré;SP;35;0.0;-22.8204;-47.2728;0;18;0;0;0;0;0;6;0;0;24
239;2111201.0;211120;São José de Ribamar;MA;21;0.0;-2.54704;-44.0597;0;20;0;0;0;0;0;0;0;4;24
240;5211909.0;521190;Jataí;GO;52;0.0;-17.8784;-51.7204;0;20;0;0;0;0;0;0;0;4;24
241;4210100.0;421010;Mafra;SC;42;0.0;-26.1159;-49.8086;0;22;0;0;0;0;0;0;0;2;24
242;3552502.0;355250;Suzano;SP;35;0.0;-23.5448;-46.3112;10;8;0;0;0;0;0;0;0;5;23
243;2516201.0;251620;Sousa;PB;25;0.0;-6.75148;-38.2311;10;6;0;0;0;0;0;0;0;7;23
244;1501709.0;150170;Bragança;PA;15;0.0;-1.06126;-46.7826;0;10;0;0;0;0;0;10;0;3;23
245;1502202.0;150220;Capanema;PA;15;0.0;-1.20529;-47.1778;0;19;0;0;0;0;0;0;0;4;23
246;3119401.0;311940;Coronel Fabriciano;MG;31;0.0;-19.5179;-42.6276;0;20;0;0;0;0;0;0;0;3;23
247;5211503.0;521150;Itumbiara;GO;52;0.0;-18.4093;-49.2158;0;19;0;0;0;0;0;0;0;4;23
248;3121605.0;312160;Diamantina;MG;31;0.0;-18.2413;-43.6031;0;20;0;0;0;0;0;2;0;1;23
249;4317103.0;431710;Sant'Ana do Livramento;RS;43;0.0;-30.8773;-55.5392;10;10;0;0;0;0;0;0;0;2;22
250;1508100.0;150810;Tucuruí;PA;15;0.0;-3.7657;-49.6773;4;7;0;0;0;0;1;6;0;4;22
251;4204301.0;420430;Concórdia;SC;42;0.0;-27.2335;-52.026;1;9;0;0;0;0;0;6;0;6;22
252;1502400.0;150240;Castanhal;PA;15;0.0;-1.29797;-47.9167;0;20;0;0;0;0;0;0;0;2;22
253;3551702.0;355170;Sertãozinho;SP;35;0.0;-21.1316;-47.9875;6;9;0;0;0;0;2;3;0;2;22
254;3524808.0;352480;Jales;SP;35;0.0;-20.2672;-50.5494;0;20;0;0;0;0;0;0;0;2;22
255;2103604.0;210360;Coroatá;MA;21;0.0;-4.13442;-44.1244;0;10;0;0;0;0;0;10;0;2;22
256;3522307.0;352230;Itapetininga;SP;35;0.0;-23.5886;-48.0483;0;16;0;0;0;0;0;0;0;6;22
257;3103504.0;310350;Araguari;MG;31;0.0;-18.6456;-48.1934;8;10;0;0;0;0;0;0;2;2;22
258;1500602.0;150060;Altamira;PA;15;0.0;-3.20407;-52.21;0;10;0;0;0;0;0;5;0;6;21
259;3529302.0;352930;Matão;SP;35;0.0;-21.6025;-48.364;0;0;18;0;0;0;0;0;3;0;21
260;3504107.0;350410;Atibaia;SP;35;0.0;-23.1171;-46.5563;21;0;0;0;0;0;0;0;0;0;21
261;3516309.0;351630;Francisco Morato;SP;35;0.0;-23.2792;-46.7448;0;0;10;0;0;0;0;8;0;3;21
262;4128203.0;412820;União da Vitória;PR;41;0.0;-26.2273;-51.0873;0;15;0;0;0;0;0;5;0;1;21
263;4316808.0;431680;Santa Cruz do Sul;RS;43;0.0;-29.722;-52.4343;0;7;10;0;0;0;0;4;0;0;21
264;5008305.0;500830;Três Lagoas;MS;50;0.0;-20.7849;-51.7007;9;10;0;0;0;0;0;0;0;2;21
265;3301900.0;330190;Itaboraí;RJ;33;0.0;-22.7565;-42.8639;10;8;0;0;0;0;0;0;0;3;21
266;3554003.0;355400;Tatuí;SP;35;0.0;-23.3487;-47.8461;0;15;0;0;0;0;0;1;0;5;21
267;3549102.0;354910;São João da Boa Vista;SP;35;0.0;-21.9707;-46.7944;0;20;0;0;0;0;0;0;0;0;20
268;4202909.0;420290;Brusque;SC;42;0.0;-27.0977;-48.9107;10;10;0;0;0;0;0;0;0;0;20
269;3522109.0;352210;Itanhaém;SP;35;0.0;-24.1736;-46.788;0;20;0;0;0;0;0;0;0;0;20
270;3527207.0;352720;Lorena;SP;35;0.0;-22.7334;-45.1197;10;10;0;0;0;0;0;0;0;0;20
271;4203006.0;420300;Caçador;SC;42;0.0;-26.7757;-51.012;0;20;0;0;0;0;0;0;0;0;20
272;2608909.0;260890;Limoeiro;PE;26;0.0;-7.8726;-35.4402;0;20;0;0;0;0;0;0;0;0;20
273;4101408.0;410140;Apucarana;PR;41;0.0;-23.55;-51.4635;0;18;0;0;0;0;0;2;0;0;20
274;2511301.0;251130;Piancó;PB;25;0.0;-7.1928199999999975;-37.9289;0;10;10;0;0;0;0;0;0;0;20
275;2613909.0;261390;Serra Talhada;PE;26;0.0;-7.98178;-38.289;5;11;0;0;0;0;1;0;0;3;20
276;2702306.0;270230;Coruripe;AL;27;0.0;-10.1276;-36.1717;0;0;10;0;0;0;0;0;9;1;20
277;5205406.0;520540;Ceres;GO;52;0.0;-15.3061;-49.6;0;19;0;0;0;0;0;0;0;1;20
278;3538006.0;353800;Pindamonhangaba;SP;35;0.0;-22.9246;-45.4613;10;10;0;0;0;0;0;0;0;0;20
279;3305109.0;330510;São João de Meriti;RJ;33;0.0;-22.8058;-43.3729;7;10;0;0;0;0;0;0;0;3;20
280;3202306.0;320230;Guaçuí;ES;32;0.0;-20.7668;-41.6734;0;20;0;0;0;0;0;0;0;0;20
281;3301108.0;330110;Cantagalo;RJ;33;0.0;-21.9797;-42.3664;0;20;0;0;0;0;0;0;0;0;20
282;3542602.0;354260;Registro;SP;35;0.0;-24.4979;-47.8449;0;10;0;0;0;0;0;10;0;0;20
283;3120904.0;312090;Curvelo;MG;31;0.0;-18.7527;-44.4303;0;20;0;0;0;0;0;0;0;0;20
284;2906501.0;290650;Candeias;BA;29;0.0;-12.6716;-38.5472;0;20;0;0;0;0;0;0;0;0;20
285;3306107.0;330610;Valença;RJ;33;0.0;-22.2445;-43.7129;0;20;0;0;0;0;0;0;0;0;20
286;2910727.0;291072;Eunápolis;BA;29;0.0;-16.3715;-39.5821;0;19;0;0;0;0;0;0;0;1;20
287;4125506.0;412550;São José dos Pinhais;PR;41;0.0;-25.5313;-49.2031;9;0;10;0;0;0;0;0;0;0;19
288;4317509.0;431750;Santo Ângelo;RS;43;0.0;-28.3001;-54.2668;0;17;0;0;0;0;0;0;0;2;19
289;4105508.0;410550;Cianorte;PR;41;0.0;-23.6599;-52.6054;0;18;0;0;0;0;0;0;0;1;19
290;3115300.0;311530;Cataguases;MG;31;0.0;-21.3924;-42.6896;0;10;0;0;0;0;0;0;0;8;18
291;3126109.0;312610;Formiga;MG;31;0.0;-20.4618;-45.4268;0;17;0;0;0;0;0;1;0;0;18
292;3557105.0;355710;Votuporanga;SP;35;0.0;-20.4237;-49.9781;4;14;0;0;0;0;0;0;0;0;18
293;4103701.0;410370;Cambé;PR;41;0.0;-23.2766;-51.2798;6;10;0;0;0;0;0;0;0;2;18
294;4219309.0;421930;Videira;SC;42;0.0;-27.0086;-51.1543;0;18;0;0;0;0;0;0;0;0;18
295;3551009.0;355100;São Vicente;SP;35;0.0;-23.9574;-46.3883;10;6;0;0;0;0;0;0;0;2;18
296;3556701.0;355670;Vinhedo;SP;35;0.0;-23.0302;-46.9833;0;18;0;0;0;0;0;0;0;0;18
297;3303203.0;330320;Nilópolis;RJ;33;0.0;-22.8057;-43.4233;2;6;0;0;0;9;0;0;0;0;17
298;2903201.0;290320;Barreiras;BA;29;0.0;-12.1439;-44.9968;0;10;0;0;0;0;0;7;0;0;17
299;3171303.0;317130;Viçosa;MG;31;0.0;-20.7559;-42.8742;0;15;0;0;0;0;0;0;0;2;17
300;3515707.0;351570;Ferraz de Vasconcelos;SP;35;0.0;-23.5411;-46.371;0;10;0;0;0;0;0;7;0;0;17
301;3545209.0;354520;Salto;SP;35;0.0;-23.1996;-47.2931;0;16;0;0;0;0;0;0;0;1;17
302;4111803.0;411180;Jacarezinho;PR;41;0.0;-23.1591;-49.9739;6;10;0;0;0;0;0;0;0;1;17
303;3509007.0;350900;Caieiras;SP;35;0.0;-23.3607;-46.7397;7;0;0;0;0;0;4;0;0;5;16
304;3305505.0;330550;Saquarema;RJ;33;0.0;-22.9292;-42.5099;0;15;0;0;0;0;0;0;0;1;16
305;2914604.0;291460;Irecê;BA;29;0.0;-11.3033;-41.8535;0;16;0;0;0;0;0;0;0;0;16
306;3134202.0;313420;Ituiutaba;MG;31;0.0;-18.9772;-49.4639;5;10;0;0;0;0;0;0;0;1;16
307;3300308.0;330030;Barra do Piraí;RJ;33;0.0;-22.4715;-43.8269;0;7;7;0;0;0;0;0;0;2;16
308;5204508.0;520450;Caldas Novas;GO;52;0.0;-17.7441;-48.6246;0;10;0;0;0;0;0;0;0;6;16
309;3506508.0;350650;Birigui;SP;35;0.0;-21.291;-50.3432;5;10;0;0;0;0;0;0;0;1;16
310;3531308.0;353130;Monte Alto;SP;35;0.0;-21.2655;-48.4971;3;10;0;0;0;0;0;0;0;3;16
311;4204806.0;420480;Curitibanos;SC;42;0.0;-27.2824;-50.5816;0;8;0;0;0;0;0;3;0;5;16
312;4118402.0;411840;Paranavaí;PR;41;0.0;-23.0816;-52.4617;0;10;0;0;0;0;0;1;0;5;16
313;4306106.0;430610;Cruz Alta;RS;43;0.0;-28.645;-53.6048;5;10;0;0;0;0;0;0;0;0;15
314;4206900.0;420690;Ibirama;SC;42;0.0;-27.0547;-49.5193;0;10;0;0;0;0;0;0;0;5;15
315;2108603.0;210860;Pinheiro;MA;21;0.0;-2.52224;-45.0788;0;10;0;0;0;0;0;0;0;5;15
316;3542206.0;354220;Rancharia;SP;35;0.0;-22.2269;-50.893;5;10;0;0;0;0;0;0;0;0;15
317;1501808.0;150180;Breves;PA;15;0.0;-1.68036;-50.4791;0;7;0;0;0;0;0;5;0;3;15
318;3522604.0;352260;Itapira;SP;35;0.0;-22.4357;-46.8224;10;5;0;0;0;0;0;0;0;0;15
319;4323002.0;432300;Viamão;RS;43;0.0;-30.0819;-51.0194;0;15;0;0;0;0;0;0;0;0;15
320;3504503.0;350450;Avaré;SP;35;0.0;-23.1067;-48.9251;0;10;0;0;0;0;0;0;0;5;15
321;2402006.0;240200;Caicó;RN;24;0.0;-6.45441;-37.1067;10;0;0;0;0;0;0;0;0;5;15
322;3551504.0;355150;Serrana;SP;35;0.0;-21.2043;-47.5952;0;10;0;0;0;0;0;0;0;4;14
323;5001102.0;500110;Aquidauana;MS;50;0.0;-20.4666;-55.7868;0;10;0;0;0;0;0;0;0;4;14
324;3524303.0;352430;Jaboticabal;SP;35;0.0;-21.252;-48.3252;0;12;0;0;0;0;0;0;0;2;14
325;2304103.0;230410;Crateús;CE;23;0.0;-5.167680000000002;-40.6536;2;10;0;0;0;0;0;0;0;2;14
326;5101803.0;510180;Barra do Garças;MT;51;0.0;-15.8804;-52.264;0;10;0;0;0;0;0;0;0;4;14
327;4219507.0;421950;Xanxerê;SC;42;0.0;-26.8747;-52.4036;0;11;0;0;0;0;0;3;0;0;14
328;3553708.0;355370;Taquaritinga;SP;35;0.0;-21.4049;-48.5103;0;8;0;0;0;0;0;2;0;4;14
329;2302503.0;230250;Brejo Santo;CE;23;0.0;-7.48469;-38.9799;0;10;0;0;0;0;0;0;0;4;14
330;2911709.0;291170;Guanambi;BA;29;0.0;-14.2231;-42.7799;0;10;0;0;0;0;0;0;0;4;14
331;2109908.0;210990;Santa Inês;MA;21;0.0;-3.65112;-45.3774;0;10;0;0;0;0;0;0;0;4;14
332;3135100.0;313510;Janaúba;MG;31;0.0;-15.8022;-43.3132;0;10;0;0;0;0;0;0;0;4;14
333;2708006.0;270800;Santana do Ipanema;AL;27;0.0;-9.36999;-37.24800000000001;0;10;0;0;0;0;0;0;0;4;14
334;3108602.0;310860;Brasília de Minas;MG;31;0.0;-16.2104;-44.4299;0;10;0;0;0;0;0;0;0;4;14
335;2101202.0;210120;Bacabal;MA;21;0.0;-4.224469999999998;-44.7832;0;10;0;0;0;0;0;0;0;4;14
336;2103208.0;210320;Chapadinha;MA;21;0.0;-3.73875;-43.3538;0;10;0;0;0;0;0;0;0;4;14
337;3503901.0;350390;Arujá;SP;35;0.0;-23.3965;-46.32;0;8;0;0;0;0;0;0;0;5;13
338;4318705.0;431870;São Leopoldo;RS;43;0.0;-29.7545;-51.1498;1;9;0;0;0;0;0;0;0;3;13
339;2907509.0;290750;Catu;BA;29;0.0;-12.3513;-38.3791;0;10;0;0;0;0;0;0;0;3;13
340;3129806.0;312980;Ibirité;MG;31;0.0;-20.0252;-44.0569;0;10;0;0;0;0;0;0;0;3;13
341;4308508.0;430850;Frederico Westphalen;RS;43;0.0;-27.3586;-53.3958;0;10;0;0;0;0;0;0;0;3;13
342;4124103.0;412410;Santo Antônio da Platina;PR;41;0.0;-23.2959;-50.0815;0;10;0;0;0;0;0;0;0;3;13
343;5006200.0;500620;Nova Andradina;MS;50;0.0;-22.238000000000003;-53.3437;0;10;0;0;0;0;0;0;0;3;13
344;3147006.0;314700;Paracatu;MG;31;0.0;-17.2252;-46.8711;0;8;0;0;0;0;0;0;0;5;13
345;3204609.0;320460;Santa Teresa;ES;32;0.0;-19.9363;-40.5979;0;10;0;0;0;0;0;0;0;3;13
346;2601201.0;260120;Arcoverde;PE;26;0.0;-8.415189999999999;-37.0577;0;13;0;0;0;0;0;0;0;0;13
347;3523404.0;352340;Itatiba;SP;35;0.0;-23.0035;-46.8464;2;10;0;0;0;0;0;0;0;1;13
348;1100304.0;110030;Vilhena;RO;11;0.0;-12.7502;-60.1488;0;10;0;0;0;0;0;0;0;3;13
349;5208608.0;520860;Goianésia;GO;52;0.0;-15.3118;-49.1162;0;10;0;0;0;0;0;0;0;3;13
350;5218508.0;521850;Quirinópolis;GO;52;0.0;-18.4472;-50.4547;0;11;0;0;0;0;0;0;0;2;13
351;4321600.0;432160;Tramandaí;RS;43;0.0;-29.9841;-50.1322;0;10;0;0;0;0;0;0;0;2;12
352;1100122.0;110012;Ji-Paraná;RO;11;0.0;-10.8777;-61.9322;0;10;0;0;0;0;0;0;0;2;12
353;3136207.0;313620;João Monlevade;MG;31;0.0;-19.8126;-43.1735;0;10;0;0;0;0;0;0;0;2;12
354;3557006.0;355700;Votorantim;SP;35;0.0;-23.5446;-47.4388;7;5;0;0;0;0;0;0;0;0;12
355;2208403.0;220840;Piripiri;PI;22;0.0;-4.27157;-41.7716;0;10;0;0;0;0;0;0;0;2;12
356;1504422.0;150442;Marituba;PA;15;0.0;-1.36002;-48.3421;0;7;0;0;0;0;0;0;0;5;12
357;4101804.0;410180;Araucária;PR;41;0.0;-25.5859;-49.4047;0;9;0;0;0;0;0;3;0;0;12
358;5213103.0;521310;Mineiros;GO;52;0.0;-17.5654;-52.5537;10;0;0;0;0;0;0;0;0;2;12
359;3300258.0;330025;Arraial do Cabo;RJ;33;0.0;-22.9774;-42.0267;0;8;0;0;0;0;0;3;0;1;12
360;4102406.0;410240;Bandeirantes;PR;41;0.0;-23.1078;-50.3704;0;12;0;0;0;0;0;0;0;0;12
361;2109106.0;210910;Presidente Dutra;MA;21;0.0;-5.2898;-44.495;0;11;0;0;0;0;0;0;0;1;12
362;3543303.0;354330;Ribeirão Pires;SP;35;0.0;-23.7067;-46.4058;11;0;0;0;0;0;0;0;0;1;12
363;5105259.0;510525;Lucas do Rio Verde;MT;51;0.0;-13.0588;-55.9042;0;10;0;0;0;0;0;0;0;2;12
364;5105150.0;510515;Juína;MT;51;0.0;-11.3728;-58.7483;10;0;0;0;0;0;0;0;0;2;12
365;3302007.0;330200;Itaguaí;RJ;33;0.0;-22.8636;-43.7798;0;10;0;0;0;0;0;0;0;2;12
366;3300605.0;330060;Bom Jesus do Itabapoana;RJ;33;0.0;-21.1449;-41.6822;0;10;0;0;0;0;0;0;0;2;12
367;2307650.0;230765;Maracanaú;CE;23;0.0;-3.86699;-38.6259;10;0;0;0;0;0;0;0;0;2;12
368;4113304.0;411330;Laranjeiras do Sul;PR;41;0.0;-25.4077;-52.4109;0;10;0;0;0;0;0;0;0;2;12
369;3524105.0;352410;Ituverava;SP;35;0.0;-20.3355;-47.7902;0;10;0;0;0;0;0;0;0;2;12
370;2916401.0;291640;Itapetinga;BA;29;0.0;-15.2475;-40.2482;0;9;0;0;0;0;0;0;0;3;12
371;4127106.0;412710;Telêmaco Borba;PR;41;0.0;-24.3245;-50.6176;0;12;0;0;0;0;0;0;0;0;12
372;3522406.0;352240;Itapeva;SP;35;0.0;-23.9788;-48.8764;0;10;0;0;0;0;0;0;0;2;12
373;4215000.0;421500;Rio Negrinho;SC;42;0.0;-26.2591;-49.5177;0;0;0;0;0;0;0;0;0;12;12
374;2612208.0;261220;Salgueiro;PE;26;0.0;-8.07373;-39.1247;0;11;0;0;0;0;0;0;0;1;12
375;2503704.0;250370;Cajazeiras;PB;25;0.0;-6.8800399999999975;-38.5577;0;7;0;0;0;0;0;0;0;5;12
376;4203808.0;420380;Canoinhas;SC;42;0.0;-26.1766;-50.395;0;10;0;0;0;0;0;0;0;2;12
377;4210506.0;421050;Maravilha;SC;42;0.0;-26.7665;-53.1737;0;10;0;0;0;0;0;0;0;2;12
378;3513504.0;351350;Cubatão;SP;35;0.0;-23.8911;-46.424;0;7;0;0;0;0;2;0;0;2;11
379;3111200.0;311120;Campo Belo;MG;31;0.0;-20.8932;-45.2699;0;11;0;0;0;0;0;0;0;0;11
380;3125101.0;312510;Extrema;MG;31;0.0;-22.854;-46.3178;0;10;0;0;0;0;0;0;0;1;11
381;4110706.0;411070;Irati;PR;41;0.0;-25.4697;-50.6493;0;11;0;0;0;0;0;0;0;0;11
382;4120606.0;412060;Prudentópolis;PR;41;0.0;-25.2111;-50.9754;0;0;0;0;0;0;0;0;0;11;11
383;3200904.0;320090;Barra de São Francisco;ES;32;0.0;-18.7548;-40.8965;10;0;0;0;0;0;0;0;0;1;11
384;5220454.0;522045;Senador Canedo;GO;52;0.0;-16.7084;-49.0914;0;10;0;0;0;0;0;0;0;1;11
385;3303005.0;330300;Miracema;RJ;33;0.0;-21.4148;-42.1938;9;0;0;0;0;0;0;0;0;2;11
386;4102000.0;410200;Assis Chateaubriand;PR;41;0.0;-24.4168;-53.5213;0;10;0;0;0;0;0;0;0;1;11
387;2409407.0;240940;Pau dos Ferros;RN;24;0.0;-6.10498;-38.2077;0;10;0;0;0;0;0;0;0;1;11
388;3146107.0;314610;Ouro Preto;MG;31;0.0;-20.3796;-43.512;0;10;0;0;0;0;0;0;0;1;11
389;1501303.0;150130;Barcarena;PA;15;0.0;-1.51187;-48.6195;0;10;0;0;0;0;0;0;0;1;11
390;3204807.0;320480;São José do Calçado;ES;32;0.0;-21.0274;-41.6636;0;10;0;0;0;0;0;0;0;1;11
391;3143104.0;314310;Monte Carmelo;MG;31;0.0;-18.7302;-47.4912;0;0;8;0;0;0;0;0;0;3;11
392;3205069.0;320506;Venda Nova do Imigrante;ES;32;0.0;-20.327;-41.1355;0;10;0;0;0;0;0;0;0;1;11
393;5220108.0;522010;São Luís de Montes Belos;GO;52;0.0;-16.5211;-50.3726;0;0;9;0;0;0;0;0;0;2;11
394;4217204.0;421720;São Miguel do Oeste;SC;42;0.0;-26.7242;-53.5163;0;10;0;0;0;0;0;0;0;1;11
395;3118304.0;311830;Conselheiro Lafaiete;MG;31;0.0;-20.6634;-43.7846;0;10;0;0;0;0;0;0;0;1;11
396;3169307.0;316930;Três Corações;MG;31;0.0;-21.6921;-45.2511;0;10;0;0;0;0;0;1;0;0;11
397;2101400.0;210140;Balsas;MA;21;0.0;-7.532139999999999;-46.0372;0;10;0;0;0;0;0;0;0;1;11
398;3139508.0;313950;Manhumirim;MG;31;0.0;-20.3591;-41.9589;0;10;0;0;0;0;0;0;0;1;11
399;3139409.0;313940;Manhuaçu;MG;31;0.0;-20.2572;-42.028;0;11;0;0;0;0;0;0;0;0;11
400;3200607.0;320060;Aracruz;ES;32;0.0;-19.82;-40.2764;0;10;0;0;0;0;0;0;0;0;10
401;2929909.0;292990;Seabra;BA;29;0.0;-12.4169;-41.7722;0;10;0;0;0;0;0;0;0;0;10
402;5006606.0;500660;Ponta Porã;MS;50;0.0;-22.5296;-55.7203;0;10;0;0;0;0;0;0;0;0;10
403;4218202.0;421820;Timbó;SC;42;0.0;-26.8246;-49.269;0;10;0;0;0;0;0;0;0;0;10
404;2929008.0;292900;São Félix;BA;29;0.0;-12.6104;-38.9727;0;9;0;0;0;0;0;0;0;1;10
405;3172004.0;317200;Visconde do Rio Branco;MG;31;0.0;-21.0127;-42.8361;0;10;0;0;0;0;0;0;0;0;10
406;5100250.0;510025;Alta Floresta;MT;51;0.0;-9.86674;-56.0867;0;10;0;0;0;0;0;0;0;0;10
407;2613701.0;261370;São Lourenço da Mata;PE;26;0.0;-8.006839999999999;-35.0124;0;10;0;0;0;0;0;0;0;0;10
408;3545803.0;354580;Santa Bárbara d'Oeste;SP;35;0.0;-22.7553;-47.4143;0;9;0;0;0;0;0;0;0;1;10
409;4321907.0;432190;Três Passos;RS;43;0.0;-27.4555;-53.9296;0;10;0;0;0;0;0;0;0;0;10
410;5221403.0;522140;Trindade;GO;52;0.0;-16.6517;-49.4927;0;0;0;0;0;0;0;0;0;10;10
411;4322608.0;432260;Venâncio Aires;RS;43;0.0;-29.6143;-52.1932;0;10;0;0;0;0;0;0;0;0;10
412;4322509.0;432250;Vacaria;RS;43;0.0;-28.5079;-50.9418;0;10;0;0;0;0;0;0;0;0;10
413;4215802.0;421580;São Bento do Sul;SC;42;0.0;-26.2495;-49.3831;0;10;0;0;0;0;0;0;0;0;10
414;5003207.0;500320;Corumbá;MS;50;0.0;-19.0077;-57.651;0;10;0;0;0;0;0;0;0;0;10
415;2601904.0;260190;Bezerros;PE;26;0.0;-8.2328;-35.796;0;10;0;0;0;0;0;0;0;0;10
416;3169406.0;316940;Três Pontas;MG;31;0.0;-21.3694;-45.5109;0;10;0;0;0;0;0;0;0;0;10
417;3104908.0;310490;Baependi;MG;31;0.0;-21.957;-44.8874;0;10;0;0;0;0;0;0;0;0;10
418;2207009.0;220700;Oeiras;PI;22;0.0;-7.01915;-42.1283;0;10;0;0;0;0;0;0;0;0;10
419;3137205.0;313720;Lagoa da Prata;MG;31;0.0;-20.0237;-45.5401;0;10;0;0;0;0;0;0;0;0;10
420;4207007.0;420700;Içara;SC;42;0.0;-28.7132;-49.3087;0;10;0;0;0;0;0;0;0;0;10
421;2203909.0;220390;Floriano;PI;22;0.0;-6.77182;-43.0241;0;10;0;0;0;0;0;0;0;0;10
422;3138401.0;313840;Leopoldina;MG;31;0.0;-21.5296;-42.6421;0;7;0;0;0;0;0;1;0;2;10
423;3133808.0;313380;Itaúna;MG;31;0.0;-20.0818;-44.5801;0;10;0;0;0;0;0;0;0;0;10
424;2508901.0;250890;Mamanguape;PB;25;0.0;-6.8337;-35.1213;0;10;0;0;0;0;0;0;0;0;10
425;3145604.0;314560;Oliveira;MG;31;0.0;-20.6982;-44.82899999999999;0;10;0;0;0;0;0;0;0;0;10
426;4208500.0;420850;Ituporanga;SC;42;0.0;-27.4101;-49.5963;0;10;0;0;0;0;0;0;0;0;10
427;3147105.0;314710;Pará de Minas;MG;31;0.0;-19.8534;-44.6114;0;10;0;0;0;0;0;0;0;0;10
428;5208905.0;520890;Goiás;GO;52;0.0;-15.9333;-50.14;0;10;0;0;0;0;0;0;0;0;10
429;4209003.0;420900;Joaçaba;SC;42;0.0;-27.1721;-51.5108;0;10;0;0;0;0;0;0;0;0;10
430;5103205.0;510320;Colíder;MT;51;0.0;-10.8135;-55.46100000000001;0;8;0;0;0;0;0;2;0;0;10
431;3151206.0;315120;Pirapora;MG;31;0.0;-17.3392;-44.934;0;10;0;0;0;0;0;0;0;0;10
432;3151503.0;315150;Piumhi;MG;31;0.0;-20.4762;-45.9589;0;10;0;0;0;0;0;0;0;0;10
433;2609907.0;260990;Ouricuri;PE;26;0.0;-7.87918;-40.08;0;10;0;0;0;0;0;0;0;0;10
434;4201406.0;420140;Araranguá;SC;42;0.0;-28.9356;-49.4918;0;10;0;0;0;0;0;0;0;0;10
435;3159902.0;315990;Santo Antônio do Amparo;MG;31;0.0;-20.943;-44.9176;0;10;0;0;0;0;0;0;0;0;10
436;3530508.0;353050;Mococa;SP;35;0.0;-21.4647;-47.0024;0;10;0;0;0;0;0;0;0;0;10
437;3163706.0;316370;São Lourenço;MG;31;0.0;-22.1166;-45.0506;0;10;0;0;0;0;0;0;0;0;10
438;4104907.0;410490;Castro;PR;41;0.0;-24.7891;-50.0108;0;10;0;0;0;0;0;0;0;0;10
439;3523107.0;352310;Itaquaquecetuba;SP;35;0.0;-23.4835;-46.3457;0;10;0;0;0;0;0;0;0;0;10
440;3519600.0;351960;Ibitinga;SP;35;0.0;-21.7562;-48.8319;10;0;0;0;0;0;0;0;0;0;10
441;3168002.0;316800;Taiobeiras;MG;31;0.0;-15.8106;-42.2259;0;10;0;0;0;0;0;0;0;0;10
442;3530102.0;353010;Mirandópolis;SP;35;0.0;-21.1313;-51.1035;0;10;0;0;0;0;0;0;0;0;10
443;2925303.0;292530;Porto Seguro;BA;29;0.0;-16.4435;-39.0643;0;10;0;0;0;0;0;0;0;0;10
444;4321402.0;432140;Tenente Portela;RS;43;0.0;-27.3711;-53.7585;0;10;0;0;0;0;0;0;0;0;10
445;2403251.0;240325;Parnamirim;RN;24;0.0;-5.91116;-35.271;0;10;0;0;0;0;0;0;0;0;10
446;3540606.0;354060;Porto Feliz;SP;35;0.0;-23.2093;-47.5251;0;10;0;0;0;0;0;0;0;0;10
447;3304524.0;330452;Rio das Ostras;RJ;33;0.0;-22.5174;-41.9475;10;0;0;0;0;0;0;0;0;0;10
448;3539301.0;353930;Pirassununga;SP;35;0.0;-21.996;-47.4257;0;10;0;0;0;0;0;0;0;0;10
449;3304706.0;330470;Santo Antônio de Pádua;RJ;33;0.0;-21.541;-42.1832;8;0;0;0;0;0;0;0;0;2;10
450;3304805.0;330480;São Fidélis;RJ;33;0.0;-21.6551;-41.756;0;10;0;0;0;0;0;0;0;0;10
451;4316600.0;431660;Sananduva;RS;43;0.0;-27.947;-51.8079;0;10;0;0;0;0;0;0;0;0;10
452;3306008.0;330600;Três Rios;RJ;33;0.0;-22.1165;-43.2185;0;10;0;0;0;0;0;0;0;0;10
